molecule_chembl_id,smiles,standard_value,bioactivity_class
CHEMBL2018563,CNc1nnc(Cn2nc(Cc3ccccc3)c3onc(C)c3c2=O)s1,21300.0,inactive
CHEMBL2018568,CNc1nnc(Cn2nc(Cc3ccc(OC)cc3)c3onc(C)c3c2=O)s1,14700.0,inactive
CHEMBL297788,CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Br)cc2)cc1,230.0,active
CHEMBL143340,CCCCC#CCOc1ccccc1OC(C)=O,40000.0,inactive
CHEMBL144819,CS(=O)(=O)Nc1cc2c(cc1Sc1ccccc1F)C(=O)CC2,100.0,active
CHEMBL474935,COc1ccc(/C(C)=C/c2cc(O)cc(O)c2)cc1,16000.0,inactive
CHEMBL18020,CC(C)S(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccc(Cl)cc12,60.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,120.0,active
CHEMBL326639,Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cs1,940.0,active
CHEMBL298296,CS(=O)(=O)c1ccc(-n2cc(-c3ccccc3)nc2-c2ccc(Cl)cc2)cc1,239.88,active
CHEMBL320961,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)n1,2884.03,active
CHEMBL326365,CC(=O)Nc1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,3500.0,active
CHEMBL489899,COc1ccc(-c2ssc(=S)c2-c2ccc(OC)cc2)cc1,20000.0,inactive
CHEMBL147580,CS(=O)(=O)Nc1cc2c(cc1Oc1ccc(F)cc1F)C(=O)CC2,21.0,active
CHEMBL344540,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CNC(C)=O)c2)cc1,2800.0,active
CHEMBL347688,COc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCC(F)C3)cc1,2100.0,active
CHEMBL2112872,CCC(=O)OCc1cc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)ccc1S(N)(=O)=O,570.0,active
CHEMBL5174387,COc1ccc(/C=C/C(=O)c2cc(-n3cc(CN4C(=O)C(=O)c5ccccc54)nn3)ccc2O)cc1,37.0,active
CHEMBL18373,CC(C)S(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccccc12,290.0,active
CHEMBL29575,NC(=O)c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,100000.0,inactive
CHEMBL177808,CN1C(=O)/C(=C(/O)Nc2ccc(Cl)cc2Cl)c2cc(Cl)ccc2C1=O,200.0,active
CHEMBL366121,CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3)c(C(N)=O)[nH]c2c1,40000.0,inactive
CHEMBL69567,CS(=O)(=O)c1ccc(-c2occ(Cl)c(=S)c2-c2ccc(F)cc2)cc1,835795.45,inactive
CHEMBL183930,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1[S+]([O-])c1ccc(F)cc1,40000.0,inactive
CHEMBL307233,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(C(F)(F)F)cc2)cc1,2000.0,active
CHEMBL460862,COc1cc([C@@H]2OC[C@H]3[C@@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O,100000.0,inactive
CHEMBL436990,OC[C@@H]1[C@@H]([C@H](O)c2ccc(O)c(O)c2)CO[C@@H]1c1ccc(O)c(O)c1,73900.0,inactive
CHEMBL363102,CS(=O)(=O)c1ccc(-c2c(-c3cccc(F)c3)nn3ncccc23)cc1,34.0,active
CHEMBL184281,COc1ccc(Sc2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,4800.0,active
CHEMBL424313,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)nc3sc4ccccc4n23)cc1,5000.0,active
CHEMBL325442,CC(C)OC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(CC(F)(F)F)OC1=O,1300.0,active
CHEMBL182820,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1F,12.88,active
CHEMBL185621,Cc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,24.0,active
CHEMBL181529,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,10710.0,inactive
CHEMBL170834,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccncc2)cc1,300000.0,inactive
CHEMBL110824,CC1(C)OC(=O)C(Oc2ncc(Cl)cc2Cl)=C1c1ccc(S(C)(=O)=O)cc1,40.0,active
CHEMBL1669027,CS(=O)(=O)c1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,21300.0,inactive
CHEMBL1669030,O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(O)cc3)c2OC1C(F)(F)F,3480.0,active
CHEMBL1173450,O=S(=O)([O-])Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1.[K+],8950.0,active
CHEMBL171147,CS(=O)(=O)c1ccc(-c2ccccc2N2CCCCC2)cc1,14000.0,inactive
CHEMBL275601,CCc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1,23.0,active
CHEMBL155676,CS(=O)(=O)c1ccc(-c2cnnc(O)c2-c2ccccc2)cc1,33000.0,inactive
CHEMBL154907,Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)c1=O,300.0,active
CHEMBL347441,C[C@H]1C[C@H]1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,50.0,active
CHEMBL347441,C[C@H]1C[C@H]1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,2400.0,active
CHEMBL1210073,CC(=O)OC(C)O/N=[N+](/[O-])c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,14400.0,inactive
CHEMBL110145,Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,2800.0,active
CHEMBL1171257,COc1ccc(/C=C/C(=O)O[C@@H]2[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@]8(C)[C@H]9CC=C%10[C@@H]%11CC(C)(C)CC[C@]%11(C(=O)O[C@@H]%11O[C@H](CO[C@@H]%12O[C@H](CO)[C@@H](O[C@@H]%13O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%13O)[C@H](O)[C@H]%12O)[C@@H](O)[C@H](O)[C@H]%11O)CC[C@@]%10(C)[C@]9(C)CC[C@H]8C7(C)C)OC[C@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@H]2O)cc1O,7600.0,active
CHEMBL1171445,COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@@]8(C)[C@@H](CC[C@]9(C)[C@@H]8CC=C8[C@@H]%10CC(C)(C)CC[C@]%10(C(=O)O[C@@H]%10O[C@H](CO[C@@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)[C@@H](O)[C@H](O)[C@H]%10O)CC[C@]89C)[C@]7(C)CO)OC[C@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1O,9000.0,active
CHEMBL2023862,COc1ccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)cc1,910.0,active
CHEMBL1894768,c1ccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)cc1,410.0,active
CHEMBL2023852,c1ccc(Oc2ccc(Nc3nc(-c4ccccc4)cs3)cc2)cc1,5000.0,active
CHEMBL393292,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@H]3OCC(O)(CO)[C@@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@@H](O)[C@@H]1O,490000.0,inactive
CHEMBL270060,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@]1(CCC(=O)O1)[C@@]2(C)O,4600.0,active
CHEMBL509,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,40.0,active
CHEMBL5417525,COc1ccc(/C=C/C(=O)c2nn(-c3ccc(Cl)cc3)c(C)c2C(=O)/C=C/c2ccc(OC)cc2)cc1,300.0,active
CHEMBL283177,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)s2)cc1,26.0,active
CHEMBL29923,Cc1cccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c1,110.0,active
CHEMBL319446,CC1(C)OC(=O)C(Oc2ncnc3ccccc23)=C1c1ccc(S(C)(=O)=O)cc1,2900.0,active
CHEMBL110514,CC1(C)OC(=O)C(Oc2cccnc2)=C1c1ccc(S(C)(=O)=O)cc1,520.0,active
CHEMBL36542,COc1cc(-c2oc(C)nc2C2CCCCC2)ccc1S(N)(=O)=O,100000.0,inactive
CHEMBL358666,Cc1sc2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2c1C,5000.0,active
CHEMBL321217,CC1(C)OC(=O)C(c2cccc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,40.0,active
CHEMBL286490,CS(=O)(=O)c1ccc(C2=C(c3cncc(Cl)c3)C(=O)CC2)cc1,87.0,active
CHEMBL120608,Cc1ccnc2c(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)nn12,12.0,active
CHEMBL290031,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)cc2)o1,70.0,active
CHEMBL602676,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2CCN(CCCCO[N+](=O)[O-])CC2)cc1,16800.0,inactive
CHEMBL92154,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CC3)C2)cc1,8.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,140.0,active
CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,231400.0,inactive
CHEMBL90447,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CCC3)C2)cc1,4.0,active
CHEMBL278738,CC1(O)OC(=O)C(c2ccc(O)cc2)=C1c1ccc(S(C)(=O)=O)cc1,33000.0,inactive
CHEMBL119853,CS(=O)(=O)c1ccc(-c2c(Br)ncn2-c2ccc(F)cc2)cc1,10000.0,inactive
CHEMBL97059,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cc(F)c(F)cc2CS3)cc1,6.0,active
CHEMBL589167,Cc1c(CC(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,17000.0,inactive
CHEMBL106255,CC1(C)OC(=O)C(Oc2ccncc2)=C1c1ccc(S(C)(=O)=O)cc1,270.0,active
CHEMBL106255,CC1(C)OC(=O)C(Oc2ccncc2)=C1c1ccc(S(C)(=O)=O)cc1,1000.0,active
CHEMBL1078557,CCc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1,8150.0,active
CHEMBL1078860,O=S(=O)(Nc1ccncc1NC1CCCC1)C(F)(F)F,3740.0,active
CHEMBL273340,CC1(O)OC(=O)C(c2cccc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,12800.0,inactive
CHEMBL289813,Cc1c(C=O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,3230.0,active
CHEMBL440798,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc(C(=O)O)cc2)cc1,46800.0,inactive
CHEMBL13980,CCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,95.0,active
CHEMBL416250,CNc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,660.69,active
CHEMBL55188,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(Cl)cc2)cc1,141.25,active
CHEMBL18312,CC1(O)OC(=O)C(c2ccc3ccccc3c2)=C1c1ccc(S(C)(=O)=O)cc1,450.0,active
CHEMBL104422,Cc1cc(C)cc(-c2ccc(C(C)C(=O)O)cc2F)c1,19000.0,inactive
CHEMBL67721,CS(=O)(=O)c1ccc(-c2nn(CC(=O)Nc3ccccc3)c(C(F)(F)F)c2-c2ccc(F)cc2)cc1,480.0,active
CHEMBL321217,CC1(C)OC(=O)C(c2cccc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,300.0,active
CHEMBL416146,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,347.0,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,77100.0,inactive
CHEMBL275664,CC1(O)OC(=O)C(c2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1,110.0,active
CHEMBL29403,Cc1cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc2c1OCO2,52.0,active
CHEMBL110392,Cc1cccc(OC2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(C)OC2=O)c1,20.0,active
CHEMBL497677,CC(C(=O)OCC(CO[N+](=O)[O-])O[N+](=O)[O-])c1ccc(C(=O)c2cccs2)cc1,2700.0,active
CHEMBL2016598,Cc1noc2c(Cc3ccccc3)nn(Cc3nnc(Nc4ccccc4)s3)c(=O)c12,10900.0,inactive
CHEMBL2018567,Cc1noc2c(Cc3ccc([N+](=O)[O-])cc3)nn(Cc3nnc(Nc4ccccc4)s3)c(=O)c12,100000.0,inactive
CHEMBL37481,CCc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,120.0,active
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,57.0,active
CHEMBL865,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,570.0,active
CHEMBL7162,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,120.0,active
CHEMBL28155,COc1ccc2c(c1)c(Cc1nc(-c3csc4ccccc34)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,1.0,active
CHEMBL92107,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)CC3(CC3)C2)cc1,3.3,active
CHEMBL150363,CC(C(=O)O)c1cc(/C=C/S(C)(=O)=O)cc(C(=O)c2ccccc2)c1,9700.0,active
CHEMBL302266,CCn1nc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F,33.0,active
CHEMBL106302,CC1(C)OC(=O)C(Oc2cc(F)cc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,180.0,active
CHEMBL44362,Cc1c(C(O)C(F)(F)F)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,1440.0,active
CHEMBL43736,Cc1c(COc2cccc(Cl)c2)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,80.0,active
CHEMBL329999,CS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CC3(CC3)C2)cc1,2.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,350.0,active
CHEMBL1079333,O=S(=O)(Nc1ccncc1Nc1ccc(Cl)cc1)C(F)(F)F,410.0,active
CHEMBL1956384,NS(=O)(=O)c1ccc(-n2nnnc2-c2ccc(F)cc2)cc1,56000.0,inactive
CHEMBL23556,CS(=O)(=O)c1ccc(C2=C(/C=C/c3ccc(F)cc3)C(=O)CC2)cc1,175.0,active
CHEMBL43647,Cc1c(C(Oc2cccc(Cl)c2)C(F)(F)F)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,100000.0,inactive
CHEMBL42085,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(C(F)(F)F)cc1,80.0,active
CHEMBL405623,CS(=O)(=O)c1ccc(C2=C(c3ccc4c(c3)OCO4)CCC2)cc1,21.0,active
CHEMBL315585,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1Cl,1.995,active
CHEMBL320140,COc1ccc2c(c1)c(CC(=O)O)c(C)n2Cc1ccc(Br)cc1,2500.0,active
CHEMBL118064,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2)cc1,9.0,active
CHEMBL173186,COC(=O)c1ccc(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)c1,48000.0,inactive
CHEMBL15039,CCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CCN2C,300.0,active
CHEMBL1950009,Cc1ccnc(C(=O)c2[nH]c3cc(F)ccc3c2CC(=O)O)c1,9.81,active
CHEMBL1950016,Cc1ccnc(C(=O)c2[nH]c3cc(Cl)c(F)cc3c2CC(=O)O)c1,6.77,active
CHEMBL553088,CS(=O)(=O)c1ccc(-c2cc(N)sc2-c2ccc(F)cc2)cc1.Cl,3000.0,active
CHEMBL42561,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,160.0,active
CHEMBL149775,COCCNC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,3000.0,active
CHEMBL1916956,Cc1ccc(S(=O)(=O)NC(=O)c2cncc(C(=O)NS(=O)(=O)c3ccc(C)cc3)c2)cc1,8500.0,active
CHEMBL264300,COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,570.0,active
CHEMBL28881,CN(C)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,4.677,active
CHEMBL288570,CS(=O)(=O)c1cccc(-n2cccc2-c2ccc(F)cc2)c1,100000.0,inactive
CHEMBL1388,Oc1ccc(OCc2ccccc2)cc1,3726.0,active
CHEMBL49394,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2N2CCCC(CO)C2)cc1,200.0,active
CHEMBL1950013,CCc1ccc2[nH]c(C(=O)c3cc(C)ccn3)c(CC(=O)O)c2c1,1600.0,active
CHEMBL145493,CCCCCCC[S+]([O-])c1ccccc1OC(C)=O,40000.0,inactive
CHEMBL344960,CC(=O)Oc1ccccc1SCCCCC(=O)O,50000.0,inactive
CHEMBL421417,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccs2)cc1,467.74,active
CHEMBL1087267,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,263000.0,inactive
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,760.0,active
CHEMBL324826,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cccc(Cl)c2Cl)cc1,6.0,active
CHEMBL4176892,COc1ccc2c(c1)c1c(n2S(=O)(=O)c2ccc(Cl)cc2)CC(C)(C)CC1=O,880.0,active
CHEMBL1632397,CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(F)cc1,19630.0,inactive
CHEMBL4071983,CCOC(=O)C1=C(N)n2c(=O)c3ncccc3c(=O)n2C1c1ccccc1O,20.1,active
CHEMBL2018565,CNc1nnc(Cn2nc(Cc3ccc([N+](=O)[O-])cc3)c3onc(C)c3c2=O)s1,6000.0,active
CHEMBL2018668,CCn1c(Cn2nc(Cc3ccccc3)c3onc(C)c3c2=O)n[nH]c1=S,6100.0,active
CHEMBL3926786,COc1ccc(C2CC(c3ccc(OC)c(OC)c3)=NN2c2ccc(C(=O)O)cc2)cc1,100000.0,inactive
CHEMBL3918115,CC(C)(C)C1=NN(c2ccc(C(=O)O)cc2)C(c2ccccc2)C1,100000.0,inactive
CHEMBL1957450,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)O,21000.0,inactive
CHEMBL314225,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)CC3(CC3)C2)cc1,3.02,active
CHEMBL1916950,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cccnc1,4900.0,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,20000.0,inactive
CHEMBL327900,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CCCC3)C2)cc1,62.0,active
CHEMBL42119,COc1c(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F,169.82,active
CHEMBL461883,CCCCC(Sc1nc(OCCc2ccccc2)cc(OCCc2ccccc2)n1)C(=O)O,40000.0,inactive
CHEMBL5084005,CCOC(=O)[C@H](O)[C@@H](OCc1cnnn1[C@@H](Cc1ccc(O)cc1)C(=O)OC)C(=O)OCC,35000.0,inactive
CHEMBL5089355,O=C1NC(=O)C(=Cc2cn(C[C@H](O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)c3ccccc23)C(=O)N1,1.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,56.7,active
CHEMBL69557,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(F)cc2F)cc1,2300.0,active
CHEMBL1077,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,4.803,active
CHEMBL29533,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2Cl)cc1,56.0,active
CHEMBL283038,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c(C)c1,120.0,active
CHEMBL522624,COc1ccc(-c2sncc2-c2ccc(Cl)cc2)cc1,50000.0,inactive
CHEMBL171646,CS(=O)(=O)c1ccc(-c2sncc2-c2ccc(F)cc2)cc1,9000.0,active
CHEMBL489701,CS(=O)(=O)c1ccc(-c2ssc(=S)c2-c2ccccc2)cc1,50000.0,inactive
CHEMBL112,CC(=O)Nc1ccc(O)cc1,141253.75,inactive
CHEMBL518038,CCCCCCC(Sc1nc(Cl)cc(Nc2cccc(C)c2C)n1)C(=O)O,10.0,active
CHEMBL1632399,CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(C(F)(F)F)cc1,19830.0,inactive
CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,70.0,active
CHEMBL4786755,CC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,110.0,active
CHEMBL4067079,c1cc(-c2ccc(Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)[nH]n1,1720.0,active
CHEMBL4078762,CN(C)/C=C/C(=O)c1ccc(Nc2nc(N3CCCCC3)nc(N3CCCCC3)n2)cc1,1760.0,active
CHEMBL347147,CS(=O)(=O)c1ccc(-c2cnn(C3CC3)c(=O)c2-c2ccc(F)cc2)cc1,33000.0,inactive
CHEMBL361494,CCOc1ccc(-c2nn3nc(S(C)(=O)=O)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,264.0,active
CHEMBL3823187,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccccc2F)cc1,470.0,active
CHEMBL3823440,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(F)cc2)cc1,170.0,active
CHEMBL3823115,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(C(F)(F)F)cc2)cc1,90.0,active
CHEMBL344351,CS(=O)(=O)Nc1cc2c(cc1Sc1ccncc1)C(=O)CC2,1000.0,active
CHEMBL77350,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)oc3ccccc23)cc1Cl,100.0,active
CHEMBL464610,CC(C)=CCC12Oc3cc(O)ccc3C1(O)Oc1cc(O)c([C@H]3C=C(C)C[C@@H](c4ccc(O)cc4O)[C@@H]3C(=O)c3ccc(O)cc3O)c(O)c1C2=O,73000.0,inactive
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,165000.0,inactive
CHEMBL37414,Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)n1,30.0,active
CHEMBL356940,CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(F)cc1)C(=O)CC2,1000.0,active
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,840.0,active
CHEMBL300982,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,370.0,active
CHEMBL122357,Cc1cnc2c(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)nn2c1,267.0,active
CHEMBL5089124,CCOC(=O)[C@H](OCc1cnnn1[C@@H](CO)C(=O)OC)[C@@H](OCc1cnnn1[C@@H](CO)C(=O)OC)C(=O)OCC,400.0,active
CHEMBL282752,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c(O)c2-c2ccccc2)cc1,3580.0,active
CHEMBL426767,CS(=O)(=O)c1ccc(-c2cc(C(=O)O)ccc2-c2ccccc2)cc1,300000.0,inactive
CHEMBL150099,COC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,4000.0,active
CHEMBL2315016,CC(=O)Oc1ccccc1C(=O)OCCn1c2ccccc2c(=O)c2ccccc21,21200.0,inactive
CHEMBL4448607,CC(=O)n1nc(-c2ccc(Cl)cc2)cc1-c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,2790.0,active
CHEMBL26915,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,10000.0,inactive
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,220.0,active
CHEMBL184389,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1C,22.91,active
CHEMBL117682,CC(C)(C)c1cc(-c2csc(N=C(N)N)n2)cc2c1OCC2(C)C,9000.0,active
CHEMBL359787,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nn3ncccc23)cc1,39.0,active
CHEMBL16891,CC(C)(C)c1cc(-c2nnc(NN)s2)cc(C(C)(C)C)c1O,1300.0,active
CHEMBL155980,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2cc(F)cc(F)c2)cc1,80.0,active
CHEMBL4470526,O=C(NCCc1c[nH]c2ccccc12)c1cc(Cl)ccc1O,40000.0,inactive
